tmdb_id,title,release_date,release_year,release_window,genres,genre_bn,budget,revenue,budget_adj,revenue_adj,profit_ratio,outcome_label,budget_tier,prestige_tier,lead_actor,cast_names,cast_ids,runtime,vote_average,vote_count,popularity
12770,Stealing Harvard,2002-09-13,2002,Other,Crime|Comedy|Drama,Horror,25000000,14277032,43745969.983324066,24982505.0,0.571081290677137,Flop,Mid,Emerging,Jason Lee,Jason Lee|Tom Green|Leslie Mann|Megan Mullally|Dennis Farina,11662|36423|41087|52119|1117,85,4.8,142,1.4935
12779,Swept Away,2002-10-11,2002,Other,Comedy|Romance,Comedy,10000000,598645,17498387.993329626,1047532.0,0.05986448582574112,Flop,Low,Emerging,Madonna,Madonna|Adriano Giannini|Bruce Greenwood|Jeanne Tripplehorn|Elizabeth Banks,3125|73475|21089|10478|9281,89,4.723,310,2.5017
12783,The Duchess,2008-09-05,2008,Other,Drama|History|Romance,Drama,17759769,43306325,25967042.46225731,63319358.0,2.438450897595816,Break-even,Low,Established,Keira Knightley,Keira Knightley|Ralph Fiennes|Charlotte Rampling|Dominic Cooper|Hayley Atwell,116|5469|44079|55470|39459,110,6.984,1798,2.7404
119283,Parker,2013-01-23,2013,Other,Action|Crime,Action,35000000,46216641,47286952.78969957,62441261.0,1.320475465562278,Break-even,Mid,A-list,Jason Statham,Jason Statham|Jennifer Lopez|Michael Chiklis|Wendell Pierce|Clifton Collins Jr.,976|16866|19654|17859|5365,118,6.078,3240,5.1262
102899,Ant-Man,2015-07-14,2015,Summer,Science Fiction|Adventure|Action,Sci-Fi,130000000,519311965,172672911.39240506,689777761.0,3.9947074236355267,Hit,High,Rising,Paul Rudd,Paul Rudd|Michael Douglas|Evangeline Lilly|Corey Stoll|Bobby Cannavale,22226|3392|19034|74541|21127,117,7.066,20762,9.4293
4597,Armored,2009-12-04,2009,Holiday,Action|Crime|Drama|Thriller|Mystery,Action,20000000,22942221,29351608.39160839,33669554.0,1.1471110390538635,Break-even,Low,Emerging,Matt Dillon,Matt Dillon|Jean Reno|Laurence Fishburne|Amaury Nolasco|Fred Ward,2876|1003|2975|17341|10430,88,5.757,693,2.0691
4599,Raising Helen,2004-05-27,2004,Spring,Drama|Comedy|Romance,Drama,50000000,49700000,83323451.56167284,82823511.0,0.9940000017725766,Flop,Mid,Established,Kate Hudson,Kate Hudson|John Corbett|Joan Cusack|Hayden Panettiere|Spencer Breslin,11661|38405|3234|17265|35654,119,6.1,684,1.7636
443791,Underwater,2020-01-08,2020,Other,Horror|Science Fiction|Action|Adventure,Horror,50000000,40882928,60818392.58114374,49728679.0,0.8176585550769387,Flop,Mid,Established,Kristen Stewart,Kristen Stewart|Vincent Cassel|Mamoudou Athie|T.J. Miller|John Gallagher Jr.,37917|1925|1639848|51990|17487,95,6.279,3410,4.0936
12797,Ghost Town,2008-09-19,2008,Other,Comedy|Romance|Drama|Fantasy,Comedy,20000000,27100000,29242545.285647932,39623649.0,1.3550000047173407,Break-even,Low,Rising,Ricky Gervais,Ricky Gervais|Greg Kinnear|Téa Leoni|Billy Campbell|Aasif Mandvi,17835|17141|4939|20215|20644,102,6.522,1046,2.9089
643586,Willy's Wonderland,2021-02-12,2021,Other,Horror|Thriller,Horror,5000000,431020,5808687.308558143,500732.0,0.08620398609893391,Flop,Micro,A-list,Nicolas Cage,Nicolas Cage|Emily Tosta|Beth Grant|Ric Reitz|Chris Warner,2963|1870724|5151|118595|139235,89,5.966,1120,3.062
127493,Stolen,2012-09-06,2012,Other,Action|Crime|Thriller,Action,35000000,2106557,47987195.12195122,2888222.0,0.060187347742665084,Flop,Mid,A-list,Nicolas Cage,Nicolas Cage|Sami Gayle|Josh Lucas|Malin Åkerman|Danny Huston,2963|506085|6164|50463|6413,96,5.485,1103,2.0485
4614,The Sum of All Fears,2002-05-31,2002,Spring,Thriller|Action|Drama,Action,68000000,193921372,118989038.35464147,339331141.0,2.8517848844919547,Hit,High,Established,Ben Affleck,Ben Affleck|Morgan Freeman|James Cromwell|Liev Schreiber|Bridget Moynahan,880|192|2505|23626|18354,124,6.4,1932,3.9133
1233413,Sinners,2025-04-16,2025,Spring,Horror|Action|Thriller,Horror,90000000,369425281,88786085.86649953,364442497.0,4.104725345680659,Hit,Mid,Established,Michael B. Jordan,Michael B. Jordan|Hailee Steinfeld|Miles Caton|Jack O'Connell|Wunmi Mosaku,135651|130640|4688032|85065|134774,138,7.471,4335,29.7341
397837,Before I Fall,2017-03-02,2017,Spring,Drama|Fantasy,Drama,5000000,16373843,6421787.025703794,21029867.0,3.2747686766667936,Hit,Micro,A-list,Zoey Deutch,Zoey Deutch|Kian Lawley|Halston Sage|Elena Kampouris|Jennifer Beals,1059597|1480597|934243|1278724|3130,98,6.964,3527,2.3204
299534,Avengers: Endgame,2019-04-24,2019,Spring,Adventure|Science Fiction|Action,Action,356000000,2799439100,438276793.11693394,3446430313.0,7.863592978514103,Blockbuster,Mega,A-list,Robert Downey Jr.,Robert Downey Jr.|Chris Evans|Mark Ruffalo|Chris Hemsworth|Scarlett Johansson,3223|16828|103|74568|1245,181,8.234,27507,36.0183
438799,Overlord,2018-11-01,2018,Holiday,Horror|War|Science Fiction,Horror,38000000,41657844,47639378.73357228,52225100.0,1.0962590484664756,Break-even,Mid,Emerging,Jovan Adepo,Jovan Adepo|Wyatt Russell|Pilou Asbæk|Mathilde Ollivier|John Magaro,1607522|986808|90060|1700784|37154,110,6.73,3093,3.6942
70160,The Hunger Games,2012-03-12,2012,Spring,Science Fiction|Adventure|Action|Thriller,Sci-Fi,75000000,694000000,102829703.83275262,951517526.0,9.253333332045727,Blockbuster,High,A-list,Jennifer Lawrence,Jennifer Lawrence|Josh Hutcherson|Liam Hemsworth|Woody Harrelson|Elizabeth Banks,72129|27972|96066|57755|9281,142,7.222,23170,9.267
299536,Avengers: Infinity War,2018-04-25,2018,Spring,Adventure|Action|Science Fiction,Action,300000000,2052415039,376100358.42293906,2573046773.0,6.84138346421492,Blockbuster,Mega,A-list,Robert Downey Jr.,Robert Downey Jr.|Chris Evans|Chris Hemsworth|Josh Brolin|Mark Ruffalo,3223|16828|74568|16851|103,149,8.234,31746,45.7265
299537,Captain Marvel,2019-03-06,2019,Spring,Action|Adventure|Science Fiction,Action,152000000,1131416446,187129417.2858819,1392903291.0,7.44352924945002,Blockbuster,High,Established,Brie Larson,Brie Larson|Samuel L. Jackson|Ben Mendelsohn|Jude Law|Annette Bening,60073|2231|77335|9642|516,124,6.784,16642,9.5493
12819,Alpha and Omega,2010-07-05,2010,Summer,Animation|Family|Comedy|Adventure|Romance,Comedy,20000000,50507267,28867125.171939477,72899980.0,2.525363352456829,Hit,Low,Emerging,Justin Long,Justin Long|Hayden Panettiere|Dennis Hopper|Danny Glover|Larry Miller,15033|17265|2778|2047|1211,88,5.957,548,3.246
438808,White Boy Rick,2018-09-14,2018,Other,Crime|Drama,Horror,29000000,25957482,36356367.98088411,32542061.0,0.8950855876777998,Flop,Low,Established,Matthew McConaughey,Matthew McConaughey|Richie Merritt|Jennifer Jason Leigh|Bel Powley|RJ Cyler,10297|1783255|10431|1201716|1394670,111,6.354,1195,2.7433
127517,Disconnect,2013-04-12,2013,Spring,Drama|Thriller,Drama,10000000,3428048,13510557.939914163,4631484.0,0.3428047916746083,Flop,Low,Established,Jason Bateman,Jason Bateman|Hope Davis|Frank Grillo|Michael Nyqvist|Paula Patton,23532|15250|81685|6283|52851,116,7.058,1206,2.3488
4638,Hot Fuzz,2007-02-14,2007,Other,Crime|Action|Comedy,Horror,12000000,80600000,18222633.863965265,122395357.0,6.7166666418093,Blockbuster,Low,Rising,Simon Pegg,Simon Pegg|Nick Frost|Jim Broadbent|Paddy Considine|Rafe Spall,11108|11109|388|14887|28847,121,7.562,8247,5.9575
4643,The Guardian,2006-09-28,2006,Other,Action|Adventure|Drama,Action,10000000,94973540,15614880.952380953,148300052.0,9.497353995349368,Blockbuster,Low,A-list,Kevin Costner,Kevin Costner|Ashton Kutcher|Sela Ward|Melissa Sagemiller|Dulé Hill,1269|18976|6068|41555|122756,139,7.132,1650,3.8919
447277,The Little Mermaid,2023-05-18,2023,Spring,Adventure|Family|Fantasy|Romance,Action,297000000,569626289,306838852.3869223,588496555.0,1.9179336333128658,Break-even,Mega,Emerging,Halle Bailey,Halle Bailey|Jonah Hauer-King|Melissa McCarthy|Javier Bardem|Noma Dumezweni,1735828|1599391|55536|3810|517103,135,6.274,3282,11.0807
45612,Source Code,2011-03-30,2011,Spring,Thriller|Science Fiction|Mystery,Action,32000000,147332697,44790893.73054691,206223849.0,4.604146776811412,Hit,Mid,A-list,Jake Gyllenhaal,Jake Gyllenhaal|Michelle Monaghan|Vera Farmiga|Jeffrey Wright|Michael Arden,131|11705|21657|2954|83874,93,7.31,9032,6.2938
78381,Twixt,2011-09-10,2011,Other,Mystery|Fantasy|Horror,Horror,7000000,647839,9798008.003557136,906790.0,0.09254840368274783,Flop,Micro,Rising,Val Kilmer,Val Kilmer|Elle Fanning|Bruce Dern|Ben Chaplin|Joanne Whalley,5576|18050|6905|21343|12656,88,5.09,324,2.1027
242224,The Babadook,2014-05-22,2014,Spring,Drama|Horror,Drama,2000000,10300000,2659873.2572877062,13698347.0,5.149999896599702,Blockbuster,Micro,Emerging,Essie Davis,Essie Davis|Noah Wiseman|Hayley McElhinney|Daniel Henshall|Barbara West,33449|1277195|220442|213202|75410,94,6.53,6374,3.5543
758323,The Pope's Exorcist,2023-04-05,2023,Spring,Horror|Thriller,Horror,18000000,76987621,18596294.084055897,79538024.0,4.277090028824311,Hit,Low,Established,Russell Crowe,Russell Crowe|Daniel Zovatto|Alex Essoe|Peter DeSouza-Feighoney|Ralph Ineson,934|1172147|210454|4041888|202032,103,6.91,3109,5.2529
37430,Conan the Barbarian,2011-08-17,2011,Summer,Adventure|Fantasy|Action,Action,90000000,63523283,125974388.61716318,88914519.0,0.7058142530082975,Flop,High,A-list,Jason Momoa,Jason Momoa|Stephen Lang|Rachel Nichols|Ron Perlman|Rose McGowan,117642|32747|50347|2372|16850,113,5.306,1989,4.4761
520763,A Quiet Place Part II,2021-05-21,2021,Spring,Science Fiction|Thriller|Horror,Sci-Fi,55000000,297372261,63895560.394139566,345468496.0,5.406768386864106,Blockbuster,Mid,A-list,Emily Blunt,Emily Blunt|John Krasinski|Millicent Simmonds|Noah Jupe|Cillian Murphy,5081|17697|1815539|1590759|2037,96,7.435,7302,8.1391
758336,Love Again,2023-05-04,2023,Spring,Romance|Drama|Comedy,Drama,9000000,10000000,9298147.042027948,10331274.0,1.1111110582896013,Break-even,Micro,Rising,Priyanka Chopra Jonas,Priyanka Chopra Jonas|Sam Heughan|Céline Dion|Sofia Barclay|Russell Tovey,77234|209326|16303|2119084|55469,104,6.739,470,2.7639
4688,Across the Universe,2007-09-14,2007,Other,Drama|Romance|Fantasy,Drama,45000000,29625761,68334876.98986974,44988283.0,0.6583502448781646,Flop,Mid,Rising,Evan Rachel Wood,Evan Rachel Wood|Jim Sturgess|Joe Anderson|Dana Fuchs|Martin Luther,38940|38941|29234|38942|38943,133,7.1,1429,2.2284
168530,Ride Along,2014-01-07,2014,Other,Action|Comedy,Action,25000000,153997819,33248415.716096327,204807340.0,6.159912753402203,Blockbuster,Low,Emerging,Ice Cube,Ice Cube|Kevin Hart|John Leguizamo|Bruce McGill|Tika Sumpter,9778|55638|5723|14888|110742,99,6.253,2399,3.2572
111190,Adoration,2013-04-03,2013,Spring,Drama,Drama,16000000,1600000,21616892.70386266,2161689.0,0.09999998749189952,Flop,Low,Established,Naomi Watts,Naomi Watts|Robin Wright|Xavier Samuel|James Frecheville|Ben Mendelsohn,3489|32|109438|968863|77335,100,6.115,1027,4.4477
45657,The Ward,2010-09-13,2010,Other,Horror|Thriller,Horror,10000000,5343820,14433562.585969739,7713036.0,0.5343819971028857,Flop,Low,Rising,Amber Heard,Amber Heard|Mamie Gummer|Danielle Panabaker|Jared Harris|Laura-Leigh,55085|47281|31838|15440|211539,89,5.755,1282,3.6655
225886,Sex Tape,2014-07-17,2014,Summer,Comedy,Comedy,40000000,126069509,53197465.14575412,167664458.0,3.1517377292437008,Hit,Mid,Established,Cameron Diaz,Cameron Diaz|Jason Segel|Rob Corddry|Ellie Kemper|Rob Lowe,6941|41088|52997|475512|2879,94,5.409,4203,7.8036
127585,X-Men: Days of Future Past,2014-05-15,2014,Spring,Action|Adventure|Science Fiction,Action,250000000,748045700,332484157.16096324,994853376.0,2.992182799008882,Hit,Mega,Established,Hugh Jackman,Hugh Jackman|James McAvoy|Michael Fassbender|Patrick Stewart|Ian McKellen,6968|5530|17288|2387|1327,132,7.53,16154,8.3852
1061474,Superman,2025-07-09,2025,Summer,Science Fiction|Adventure|Action,Sci-Fi,225000000,616823803,221965214.6662488,608504124.0,2.7414391255627986,Hit,Mega,Established,David Corenswet,David Corenswet|Rachel Brosnahan|Nicholas Hoult|Edi Gathegi|Nathan Fillion,1785590|993774|3292|39391|51797,130,7.341,4615,28.8714
266856,The Theory of Everything,2014-11-07,2014,Holiday,Drama|Romance,Drama,15000000,123726688,19949049.429657795,164548654.0,8.248445851027332,Blockbuster,Low,Emerging,Eddie Redmayne,Eddie Redmayne|Felicity Jones|Charlie Cox|Emily Watson|Simon McBurney,37632|72855|23458|1639|16358,123,7.833,11063,4.2765
602734,Spiral: From the Book of Saw,2021-05-12,2021,Spring,Horror|Mystery,Horror,20000000,40618920,23234749.23423257,47188521.0,2.0309459992137766,Break-even,Low,Rising,Chris Rock,Chris Rock|Samuel L. Jackson|Max Minghella|Marisol Nichols|Dan Petronijevic,2632|2231|2978|84457|166518,93,5.903,2257,4.6685
938614,Late Night with the Devil,2024-03-19,2024,Spring,Horror,Horror,2000000,15469415,2000000.0,15469415.0,7.7347075,Blockbuster,Micro,Rising,David Dastmalchian,David Dastmalchian|Laura Gordon|Ian Bliss|Fayssal Bazzi|Ingrid Torelli,83854|187400|62486|230609|2554414,93,7.112,2054,4.3999
37495,Four Lions,2010-05-07,2010,Spring,Comedy|Crime|Drama,Comedy,3900000,6200000,5629089.4085281985,8948809.0,1.5897436246868544,Break-even,Micro,Rising,Riz Ahmed,Riz Ahmed|Nigel Lindsay|Kayvan Novak|Adeel Akhtar|Arsher Ali,53240|6971|2959|81840|814200,97,6.958,1263,2.0747
316023,Mike and Dave Need Wedding Dates,2016-07-07,2016,Summer,Comedy,Comedy,33000000,77100000,43284450.0,101128215.0,2.3363636363636364,Break-even,Mid,A-list,Zac Efron,Zac Efron|Adam Devine|Anna Kendrick|Aubrey Plaza|Sam Richardson,29222|212604|84223|119592|1429453,98,6.0,2590,2.5408
365177,Borderlands,2024-08-07,2024,Summer,Action|Science Fiction|Comedy,Action,115000000,33017367,115000000.0,33017367.0,0.2871075391304348,Flop,High,Established,Cate Blanchett,Cate Blanchett|Kevin Hart|Edgar Ramírez|Jamie Lee Curtis|Ariana Greenblatt,112|55638|25616|8944|1767250,101,5.601,1461,6.0099
316029,The Greatest Showman,2017-12-20,2017,Holiday,Drama,Drama,84000000,459066134,107886022.03182375,589604989.0,5.465073027032926,Blockbuster,High,Established,Hugh Jackman,Hugh Jackman|Zac Efron|Michelle Williams|Rebecca Ferguson|Zendaya,6968|29222|1812|933238|505710,105,7.862,9992,8.3295
340613,The Wife,2017-08-17,2017,Summer,Drama,Drama,7000000,20000000,8990501.835985312,25687148.0,2.8571428457068797,Hit,Micro,Rising,Glenn Close,Glenn Close|Jonathan Pryce|Christian Slater|Max Irons|Harry Lloyd,515|378|2224|232396|205258,100,7.063,1117,2.2676
242310,Rage,2014-05-09,2014,Spring,Action|Crime|Thriller,Action,15000000,2424381,19949049.429657795,3224273.0,0.1616253953036252,Flop,Low,A-list,Nicolas Cage,Nicolas Cage|Aubrey Shea|Rachel Nichols|Peter Stormare|Danny Glover,2963|1189982|50347|53|2047,98,5.27,801,2.9518
791177,Bones and All,2022-11-18,2022,Holiday,Horror|Romance|Drama,Horror,16000000,15234907,17210490.167603493,16387514.0,0.9521817124562415,Flop,Low,Emerging,Taylor Russell,Taylor Russell|Timothée Chalamet|Mark Rylance|Anna Cobb|André Holland,1353827|1190668|40900|2895589|459980,131,7.0,1607,4.8199
119450,Dawn of the Planet of the Apes,2014-07-08,2014,Summer,Science Fiction|Action|Drama|Thriller,Sci-Fi,170000000,710644566,226089226.869455,945112238.0,4.180262151746453,Hit,Mega,Established,Andy Serkis,Andy Serkis|Jason Clarke|Toby Kebbell|Gary Oldman|Keri Russell,1333|76512|20286|64|41292,130,7.337,12153,9.6458
848538,Argylle,2024-01-31,2024,Other,Action|Adventure|Comedy,Action,200000000,96221061,200000000.0,96221061.0,0.481105305,Flop,Mega,A-list,Henry Cavill,Henry Cavill|Bryce Dallas Howard|Sam Rockwell|Bryan Cranston|Catherine O'Hara,73968|18997|6807|17419|11514,139,5.994,1709,5.0714
1102493,Small Things Like These,2024-11-01,2024,Holiday,Drama,Drama,3000000,12534032,3000000.0,12534032.0,4.178010666666666,Hit,Micro,A-list,Cillian Murphy,Cillian Murphy|Emily Watson|Michelle Fairley|Eileen Walsh|Zara Devlin,2037|1639|20057|53999|2491820,99,6.661,524,3.0297
4771,Gone Baby Gone,2007-09-18,2007,Other,Crime|Drama|Mystery,Horror,19000000,34600000,28852503.617945004,52541928.0,1.821052644018081,Break-even,Low,Rising,Casey Affleck,Casey Affleck|Michelle Monaghan|Morgan Freeman|Ed Harris|John Ashton,1893|11705|192|228|778,113,7.305,4146,5.1905
1233575,Black Bag,2025-03-12,2025,Spring,Drama|Mystery|Thriller,Drama,50000000,43887905,49325603.259166405,43295948.0,0.8777581040928093,Flop,Mid,Established,Cate Blanchett,Cate Blanchett|Michael Fassbender|Tom Burke|Marisa Abela|Regé-Jean Page,112|17288|52891|2673762|1628687,94,6.341,1180,6.4668
250538,The Good Lie,2014-09-10,2014,Other,Drama,Drama,20000000,3396345,26598732.57287706,4516924.0,0.16981726432356192,Flop,Low,A-list,Reese Witherspoon,Reese Witherspoon|Corey Stoll|Arnold Oceng|Ger Duany|Thad Luckinbill,368|74541|573737|981717|60076,110,7.435,585,2.3101
250546,Annabelle,2014-10-01,2014,Other,Horror,Horror,6500000,257589952,8644588.086185046,342578312.0,39.62922334581516,Blockbuster,Micro,Established,Annabelle Wallis,Annabelle Wallis|Ward Horton|Tony Amendola|Alfre Woodard|Eric Ladin,82809|94436|34842|1981|188311,99,5.79,6518,5.356
94901,About Cherry,2012-02-14,2012,Other,Drama,Drama,2500000,8315,3427656.794425087,11400.0,0.0033258872412610073,Flop,Micro,Emerging,Ashley Hinshaw,Ashley Hinshaw|Lili Taylor|Dev Patel|Diane Farr|Jonny Weston,589098|3127|76788|150954|928575,102,4.6,312,2.1555
340666,Nocturnal Animals,2016-11-04,2016,Holiday,Drama|Thriller,Drama,22500000,29300000,29512125.0,38431345.0,1.3022222222222222,Break-even,Low,Established,Amy Adams,Amy Adams|Jake Gyllenhaal|Michael Shannon|Aaron Taylor-Johnson|Isla Fisher,9273|131|335|27428|52848,116,7.414,8249,4.7824
13001,Stargate: The Ark of Truth,2008-03-11,2008,Spring,Action|Adventure|Science Fiction,Action,7000000,8900000,10234890.849976776,13012933.0,1.2714286054188382,Break-even,Low,Emerging,Ben Browder,Ben Browder|Amanda Tapping|Christopher Judge|Michael Shanks|Beau Bridges,26048|26087|26088|26086|2222,101,7.094,564,2.0555
45772,Gnomeo & Juliet,2011-01-13,2011,Other,Animation|Family,Comedy,36000000,189712432,50389755.446865276,265543418.0,5.26978977463006,Blockbuster,Mid,Rising,James McAvoy,James McAvoy|Emily Blunt|Michael Caine|Maggie Smith|Julie Walters,5530|5081|3895|10978|477,84,5.901,2064,4.2877
414419,Kill Bill: The Whole Bloody Affair,2011-03-27,2011,Spring,Action|Crime,Action,55000000,5806312,76984348.5993775,8127184.0,0.1055693026941546,Flop,Mid,Established,Uma Thurman,Uma Thurman|Lucy Liu|Vivica A. Fox|Michael Madsen|Daryl Hannah,139|140|2535|147|589,253,8.1,1212,12.2368
21208,Orphan,2009-07-24,2009,Summer,Horror|Thriller,Horror,20000000,77912251,29351608.39160839,114342494.0,3.895612549555903,Hit,Low,Rising,Vera Farmiga,Vera Farmiga|Peter Sarsgaard|Isabelle Fuhrman|CCH Pounder|Jimmy Bennett,21657|133|77517|30485|6860,123,6.99,5611,5.031
13018,Deception,2008-04-24,2008,Spring,Thriller|Mystery,Action,25000000,18024545,36553181.60705991,26354179.0,0.7209818090064678,Flop,Low,Rising,Ewan McGregor,Ewan McGregor|Hugh Jackman|Michelle Williams|Natasha Henstridge|Charlotte Rampling,3061|6968|1812|57395|44079,107,5.952,708,2.0045
13022,Rogue,2007-11-08,2007,Holiday,Action|Horror|Thriller,Action,20000000,4600000,30371056.43994211,6985343.0,0.2300000006194488,Flop,Low,Emerging,Radha Mitchell,Radha Mitchell|Michael Vartan|Sam Worthington|Caroline Brazier|Stephen Curry,8329|15424|65731|216802|49360,99,6.3,751,3.3526
168672,American Hustle,2013-12-03,2013,Holiday,Drama|Crime,Drama,40000000,251171807,54042231.75965665,339347125.0,6.2792951725085455,Blockbuster,Mid,Established,Christian Bale,Christian Bale|Bradley Cooper|Amy Adams|Jeremy Renner|Jennifer Lawrence,3894|51329|9273|17604|72129,138,6.856,7690,4.4261
13025,Diary of the Dead,2007-05-26,2007,Spring,Horror|Fantasy|Science Fiction|Thriller,Horror,2000000,5540941,3037105.643994211,8414212.0,2.770470634315557,Hit,Micro,Emerging,Michelle Morgan,Michelle Morgan|Joshua Close|Shawn Roberts|Amy Lalonde|Joe Dinicol,81095|81096|81097|63864|81098,96,5.557,870,2.0183
62177,Brave,2012-06-21,2012,Summer,Animation|Family|Fantasy|Adventure,Comedy,185000000,538983207,253646602.78745645,738979781.0,2.913422742031476,Hit,Mega,Rising,Kelly Macdonald,Kelly Macdonald|Emma Thompson|Billy Connolly|Julie Walters|Robbie Coltrane,9015|7056|9188|477|1923,93,7.022,14081,12.5487
13027,Eagle Eye,2008-09-25,2008,Other,Mystery|Thriller|Action,Horror,80000000,178800000,116970181.14259173,261428355.0,2.23500000125081,Break-even,High,Established,Shia LaBeouf,Shia LaBeouf|Michelle Monaghan|Rosario Dawson|Michael Chiklis|Anthony Mackie,10959|11705|5916|19654|53650,118,6.486,3081,4.8609
4836,Layer Cake,2004-09-30,2004,Other,Drama|Thriller|Crime,Drama,6500000,11900000,10832048.70301747,19830981.0,1.8307691872245468,Break-even,Low,Rising,Daniel Craig,Daniel Craig|Sienna Miller|Tom Hardy|Colm Meaney|George Harris,8784|23459|2524|17782|2247,105,6.917,2341,4.0521
283366,Miss Peregrine's Home for Peculiar Children,2016-09-28,2016,Other,Fantasy|Adventure|Drama|Family,Sci-Fi,110000000,296482446,144281500.0,388881200.0,2.6952949615855117,Hit,High,Established,Eva Green,Eva Green|Asa Butterfield|Samuel L. Jackson|Judi Dench|Rupert Everett,10912|77996|2231|5309|4757,127,6.838,10439,6.8558
